home_ppg,away_ppg,ppg_diff,goal_diff_diff,position_diff,elo_diff,form_diff,result,over25,btts
1.5076923076923077,2.1029411764705883,-0.5952488687782806,-1.2993212669683256,-74,0.0,-0.19999999999999996,2,1,1
1.2916666666666667,2.1862068965517243,-0.8945402298850575,-1.3316091954022988,45,0.0,-1.2000000000000002,2,0,0
1.6417910447761197,0.9444444444444444,0.6973466003316753,1.1958955223880596,-790,0.0,-0.4,0,1,1
1.3586206896551725,1.9448275862068964,-0.586206896551724,-0.9034482758620689,31,0.0,0.6000000000000001,1,1,1
1.2923076923076924,0.8529411764705882,0.4393665158371042,0.4787330316742081,-1026,0.0,-0.5999999999999999,0,1,1
1.0142857142857142,1.2769230769230768,-0.2626373626373626,-0.8450549450549452,712,0.0,-1.0000000000000002,2,1,1
1.1384615384615384,1.484615384615385,-0.3461538461538465,-0.36923076923076925,58,0.0,0.0,2,1,0
1.1538461538461535,1.2076923076923076,-0.0538461538461541,0.08461538461538462,19,0.0,-1.6,1,1,1
1.1323529411764706,1.2615384615384615,-0.12918552036199094,-0.07511312217194571,648,0.0,-0.20000000000000007,0,1,1
1.4260869565217391,1.006896551724138,0.41919040479760117,0.808695652173913,-41,0.0,-1.0,0,1,1
1.3379310344827586,0.8695652173913043,0.4683658170914543,0.7751124437781108,-336,0.0,-2.4,0,1,1
1.2758620689655171,1.717241379310345,-0.4413793103448278,-0.4758620689655172,35,0.0,0.19999999999999996,0,0,0
1.6482758620689657,1.179310344827586,0.4689655172413798,0.8689655172413793,-38,0.0,0.19999999999999996,0,0,0
1.335820895522388,1.8059701492537317,-0.47014925373134364,-0.4925373134328358,33,0.0,-1.2,2,1,1
1.9615384615384612,1.984615384615385,-0.02307692307692366,-0.038461538461538436,1,0.0,0.5999999999999999,0,0,0
1.2275862068965515,1.5448275862068963,-0.3172413793103448,-0.5172413793103448,28,0.0,1.0,2,0,0
1.0875912408759123,2.3157894736842106,-1.2281982328082983,-1.8815652269359529,96,0.0,-1.5999999999999999,2,1,0
1.2686567164179106,1.492537313432836,-0.22388059701492535,-0.2238805970149253,23,0.0,0.6,1,0,1
1.1185185185185185,1.2475247524752475,-0.12900623395672906,-0.2416574990832416,-63,0.0,-0.8,0,1,1
1.7611940298507462,1.0,0.7611940298507462,0.9425373134328359,-361,0.0,1.4000000000000001,0,1,1
1.835820895522388,1.4253731343283582,0.4104477611940298,0.6044776119402985,-28,0.0,0.19999999999999996,0,1,1
1.6,1.4758620689655173,0.12413793103448278,-0.0413793103448276,-7,0.0,-0.3999999999999999,2,1,1
0.905982905982906,1.3793103448275863,-0.4733274388446803,-0.7342764515178308,262,0.0,0.0,1,1,1
0.87,0.924812030075188,-0.05481203007518798,-0.2410526315789473,394,0.0,0.0,1,0,0
1.628787878787879,1.807692307692308,-0.17890442890442904,-0.19172494172494176,7,0.0,-0.3999999999999999,1,0,1
1.507462686567164,1.4402985074626866,0.06716417910447747,0.2686567164179105,-8,0.0,0.8,2,0,0
1.1310344827586207,2.1666666666666665,-1.0356321839080458,-1.7122126436781608,66,0.0,-1.2000000000000002,2,0,0
1.2076923076923076,1.2916666666666667,-0.08397435897435912,0.0844551282051283,-92,0.0,-1.2000000000000002,0,1,1
1.7686567164179106,1.3065693430656935,0.46208737335221706,0.663198605512583,-32,0.0,0.6000000000000001,0,1,1
1.484615384615385,1.9615384615384612,-0.47692307692307634,-1.0153846153846153,30,0.0,-1.5999999999999999,2,1,1
1.3055555555555556,1.125,0.18055555555555558,0.12500000000000003,-26,0.0,0.6,0,1,1
0.924812030075188,1.7611940298507462,-0.8363819997755583,-1.0714846818538883,150,0.0,-1.8,1,0,1
1.717241379310345,1.2275862068965515,0.4896551724137934,0.45517241379310336,-40,0.0,-1.0,0,1,1
0.8529411764705882,1.5076923076923077,-0.6547511312217195,-1.0095022624434389,1050,0.0,-0.20000000000000018,1,0,1
1.2076923076923076,1.628787878787879,-0.4210955710955713,-0.7698135198135199,47,0.0,-0.19999999999999996,1,1,1
1.984615384615385,1.1384615384615384,0.8461538461538465,1.4230769230769231,-89,0.0,1.0,2,1,1
1.807692307692308,1.2076923076923076,0.6000000000000003,0.8923076923076922,-52,0.0,1.7999999999999998,1,1,1
1.2615384615384615,1.0142857142857142,0.24725274725274726,0.7835164835164836,-707,0.0,-0.3999999999999999,0,1,1
2.1862068965517243,0.905982905982906,1.2802239905688184,1.8722074860005895,-295,0.0,1.4000000000000001,0,1,1
0.8695652173913043,1.4260869565217391,-0.5565217391304348,-0.9217391304347826,309,0.0,2.0,1,1,1
1.006896551724138,1.3586206896551725,-0.3517241379310345,-0.5655172413793104,70,0.0,-0.3999999999999999,1,0,0
2.1666666666666665,1.2758620689655171,0.8908045977011494,1.5260057471264368,-46,0.0,1.2000000000000002,0,1,0
1.4758620689655173,1.6482758620689657,-0.1724137931034484,-0.3793103448275862,11,0.0,1.2,1,0,0
1.8059701492537317,1.507462686567164,0.2985074626865676,0.1865671641791044,-15,0.0,1.0,1,0,1
1.2708333333333333,1.1037735849056605,0.1670597484276728,0.25628930817610057,-151,0.0,0.7999999999999999,1,1,1
1.2916666666666667,1.1323529411764706,0.15931372549019618,-0.11703431372549028,-551,0.0,1.2000000000000002,1,1,1
0.927927927927928,1.793103448275862,-0.8651755203479341,-1.3076110593351973,327,0.0,-0.20000000000000018,2,0,0
1.8689655172413795,1.1517241379310346,0.7172413793103449,0.8827586206896552,-55,0.0,0.19999999999999996,0,1,1
1.3793103448275863,1.6,-0.2206896551724138,-0.006896551724137903,11,0.0,-0.8,0,1,0
0.8636363636363636,1.7013888888888888,-0.8377525252525252,-1.330050505050505,421,0.0,-0.19999999999999996,2,1,0
0.9310344827586208,2.2,-1.2689655172413794,-1.8827586206896552,130,0.0,-1.0,2,1,1
1.2312925170068028,1.282758620689655,-0.051466103682852316,-0.0658691062631949,3,0.0,-0.6000000000000001,2,1,1
2.3157894736842106,1.1185185185185185,1.1972709551656922,1.8139793929267611,-86,0.0,0.5999999999999999,0,1,1
2.3402777777777777,1.2083333333333333,1.1319444444444444,1.6388888888888888,-57,0.0,1.4,1,0,0
1.179310344827586,1.1310344827586207,0.04827586206896517,0.1103448275862069,-11,0.0,0.0,0,0,0
1.3065693430656935,1.0875912408759123,0.2189781021897812,0.3941605839416058,-47,0.0,0.3999999999999999,2,1,1
0.9444444444444444,1.835820895522388,-0.8913764510779436,-1.4496268656716418,802,0.0,-0.3999999999999999,1,0,0
1.0,0.87,0.13,0.36999999999999994,-183,0.0,0.3999999999999999,1,1,1
1.2475247524752475,1.2686567164179106,-0.021131963942663035,-0.09139943845130788,94,0.0,1.4000000000000001,2,1,0
1.2769230769230768,1.2923076923076924,-0.015384615384615552,0.24615384615384617,2,0.0,1.4000000000000001,1,0,0
1.492537313432836,1.335820895522388,0.15671641791044788,0.1567164179104478,-16,0.0,-1.2000000000000002,1,0,1
1.105263157894737,1.5138888888888888,-0.4086257309941519,-0.5460526315789473,32,0.0,-1.2000000000000002,2,0,0
1.5448275862068963,1.3379310344827586,0.20689655172413768,0.22068965517241387,-14,0.0,0.6000000000000001,1,1,1
2.1029411764705883,1.1538461538461535,0.9490950226244348,1.7377828054298643,17,0.0,1.6,0,0,0
1.6827586206896552,1.5793103448275865,0.10344827586206873,0.1103448275862069,-7,0.0,0.19999999999999996,0,1,1
1.4689655172413794,1.0990990990990992,0.36986641814228016,0.5365641503572538,-148,0.0,1.0,0,1,1
1.1944444444444444,1.4444444444444444,-0.25,-0.2986111111111111,24,0.0,0.40000000000000013,0,0,0
1.4253731343283582,1.7686567164179106,-0.34328358208955234,-0.6492537313432836,23,0.0,-0.6000000000000001,1,0,1
0.8706896551724138,1.717241379310345,-0.8465517241379311,-1.1275862068965516,354,0.0,0.3999999999999999,2,0,0
1.1754385964912282,0.9931972789115646,0.18224131757966355,0.2696025778732546,30,0.0,-0.19999999999999996,0,0,0
1.2532467532467533,2.263888888888889,-1.0106421356421356,-1.3066378066378068,41,0.0,0.0,2,1,1
1.489010989010989,1.1736111111111112,0.3153998778998779,0.4397130647130647,-52,0.0,-0.5999999999999999,1,0,0
0.8698630136986302,2.0,-1.1301369863013697,-1.4227680680207841,144,0.0,-2.4,2,1,1
1.1666666666666667,1.9861111111111112,-0.8194444444444444,-1.0694444444444444,56,0.0,0.5999999999999999,2,1,0
1.862068965517241,1.3724137931034484,0.48965517241379275,0.7103448275862068,-27,0.0,0.8000000000000003,0,1,0
1.9448275862068964,1.2916666666666667,0.6531609195402297,0.9522988505747125,-40,0.0,0.0,1,0,1
1.5416666666666667,1.190909090909091,0.3507575757575758,0.3436868686868687,-114,0.0,-0.20000000000000007,0,1,0
1.1037735849056605,1.2083333333333333,-0.1045597484276728,-0.08267819706498947,145,0.0,-1.0,2,0,0
1.1323529411764706,0.8529411764705882,0.27941176470588236,0.5882352941176471,-371,0.0,-0.7999999999999999,0,0,0
1.6417910447761197,1.2475247524752475,0.3942662923008722,0.44960839367518834,-125,0.0,-2.0,0,1,1
1.125,0.8636363636363636,0.26136363636363635,0.656439393939394,-366,0.0,-0.7999999999999999,1,0,1
1.3379310344827586,1.006896551724138,0.3310344827586207,0.6620689655172413,-68,0.0,-1.4000000000000001,0,0,0
1.1538461538461535,1.2916666666666667,-0.13782051282051322,0.0998397435897436,-71,0.0,-1.6,1,0,0
1.9615384615384612,1.2076923076923076,0.7538461538461536,1.2000000000000002,-64,0.0,0.5999999999999999,2,1,1
1.984615384615385,1.2615384615384615,0.7230769230769234,1.0615384615384615,-58,0.0,1.0,2,1,0
1.1384615384615384,1.2769230769230768,-0.1384615384615384,-0.4230769230769231,36,0.0,-1.4000000000000001,2,1,1
1.628787878787879,1.484615384615385,0.144172494172494,0.5851981351981351,-13,0.0,1.2,2,0,0
1.3586206896551725,1.3793103448275863,-0.020689655172413834,-0.1448275862068965,3,0.0,0.8,0,1,1
1.2916666666666667,1.717241379310345,-0.4255747126436782,-0.3040229885057471,33,0.0,0.5999999999999999,0,1,1
1.2275862068965515,1.179310344827586,0.048275862068965614,0.09655172413793109,-4,0.0,0.8,1,0,1
